,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
3754,1,10,2022,0.052904,0.082523,0.106585,0.154349,0.263349,0.318225,0.398312,0.455099,4.038299,1.627873,1.523166,1.692922,1.636183,1.398286,56,55,55,0,0,56,0,0,0,0,0,0,0,0,56,0,0,56,0,0,56,56,56,0,0,0,0,0,0,0,56,56,56,56,56,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-01
3755,2,10,2022,0.055769,0.116165,0.155504,0.24116,0.408579,0.488317,0.593174,0.666478,4.064011,1.696729,1.383012,1.660075,1.742754,1.232429,11,10,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-02
3756,3,10,2022,0.049729,0.094336,0.123056,0.189158,0.321413,0.388372,0.480841,0.553715,4.07059,1.696837,1.481136,1.68029,1.728601,1.382928,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-03
3757,4,10,2022,0.065564,0.109707,0.143094,0.214257,0.36807,0.445414,0.550786,0.626848,4.305742,1.688812,1.481231,1.713467,1.710286,1.336741,43,41,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,42,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-04
3758,5,10,2022,0.047148,0.084607,0.117156,0.183765,0.336413,0.414589,0.522765,0.600112,4.091269,1.883785,1.622599,1.910869,1.911552,1.446639,27,26,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-05
3759,6,10,2022,0.064654,0.12622,0.175281,0.279275,0.502182,0.617622,0.77218,0.884222,4.151168,1.869623,1.591481,1.863681,1.903375,1.419711,48,45,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,47,42,48,0,0,0,0,0,0,0,48,48,48,48,47,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-06
3760,7,10,2022,0.026618,0.05398,0.065595,0.091012,0.145424,0.171159,0.20912,0.231949,2.997323,1.428435,1.338034,1.478701,1.439472,1.191428,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-07
3761,8,10,2022,0.032395,0.07426,0.097027,0.147932,0.255979,0.309642,0.382251,0.432699,3.52395,1.730357,1.483819,1.737689,1.760456,1.316833,38,36,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-08
3763,14,10,2022,0.073887,0.123394,0.157943,0.232887,0.387883,0.465274,0.571367,0.642427,4.294299,1.602267,1.426356,1.618525,1.622779,1.290998,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,34,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-14
3764,15,10,2022,0.058445,0.100765,0.130639,0.188681,0.316265,0.379395,0.469047,0.524914,3.910585,1.584517,1.451559,1.636153,1.59606,1.317658,51,51,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,48,51,0,0,0,0,0,0,0,51,51,51,51,51,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-15
3765,16,10,2022,0.062716,0.102215,0.129574,0.182677,0.299808,0.359005,0.444515,0.500634,3.539445,1.512045,1.453084,1.580641,1.51261,1.335152,85,84,85,0,0,85,0,0,0,0,0,0,0,0,85,0,0,85,0,0,85,81,85,0,0,0,0,0,0,0,85,85,85,85,85,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-16
3766,17,10,2022,0.072901,0.125415,0.159356,0.22534,0.370522,0.443113,0.545697,0.616875,3.866137,1.519299,1.424602,1.580103,1.523597,1.301388,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,28,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-10-17
3776,2,11,2022,0.08483,0.115573,0.1225,0.146982,0.170584,0.179802,0.189551,0.193613,2.968139,0.444563,0.390901,0.507437,0.433502,0.280999,6,14,14,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,14,14,15,0,0,0,0,0,0,0,15,15,15,15,14,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-11-02
3786,15,11,2022,0.035911,0.072436,0.087285,0.111781,0.168062,0.186047,0.222813,0.242348,3.537638,1.14741,1.041047,1.210571,1.18507,1.0389,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-11-15
3788,18,11,2022,0.029092,0.049372,0.057954,0.068814,0.094223,0.106261,0.130265,0.140151,1.552804,0.906381,1.195721,1.012165,0.88162,1.089014,7,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2022-11-18
3813,7,3,2023,0.094219,0.104512,0.122275,0.143703,0.208558,0.237635,0.277106,0.30877,4.867189,1.084596,1.060771,1.209811,1.073451,1.031806,9,10,10,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-03-07
3814,10,3,2023,0.040212,0.071161,0.090985,0.115387,0.180274,0.20986,0.248261,0.279157,5.05178,1.256758,1.17638,1.400379,1.239096,1.111274,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-03-10
3815,26,3,2023,0.027138,0.047391,0.059543,0.071508,0.109576,0.124932,0.150959,0.166075,3.803107,1.126813,1.181224,1.311838,1.106832,1.115102,67,66,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,67,0,0,67,67,67,0,0,0,0,0,0,0,67,67,67,67,67,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-03-26
3816,27,3,2023,0.033589,0.048628,0.062933,0.071193,0.107464,0.121306,0.143312,0.158102,3.99615,1.006281,1.060876,1.252712,0.96977,1.032791,29,29,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-03-27
3817,28,3,2023,0.025483,0.070647,0.090808,0.112439,0.170155,0.194982,0.230975,0.257918,4.169892,1.152414,1.124891,1.291021,1.138452,1.091002,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-03-28
3818,1,4,2023,0.020077,0.034273,0.042243,0.047996,0.075511,0.085352,0.103639,0.114173,4.321753,1.095457,1.177029,1.373527,1.063564,1.146153,36,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-04-01
3819,2,4,2023,0.020276,0.03405,0.044803,0.051992,0.089653,0.103482,0.128737,0.1452,4.68907,1.320026,1.297859,1.635665,1.289623,1.277015,25,24,25,0,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,0,25,25,24,0,0,0,0,0,0,0,24,24,24,24,25,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-04-02
3820,3,4,2023,0.012117,0.02006,0.026636,0.029276,0.052319,0.057832,0.068207,0.072375,4.398638,1.245584,0.961189,1.636633,1.240643,0.870853,34,32,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,33,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-04-03
3821,4,4,2023,0.014247,0.024181,0.030881,0.037311,0.064955,0.075042,0.09269,0.101726,4.055315,1.357912,1.240644,1.627477,1.34098,1.18301,48,41,49,0,0,49,0,0,0,0,0,0,0,0,48,0,0,49,0,0,49,48,49,0,0,0,0,0,0,0,49,49,49,49,49,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-04-04
3822,5,4,2023,0.032475,0.047436,0.052549,0.060692,0.102643,0.118354,0.14553,0.164286,4.436218,1.261527,1.287261,1.580038,1.22352,1.281626,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-04-05
3823,6,4,2023,0.015685,0.04244,0.052535,0.062145,0.101069,0.116822,0.137186,0.15282,5.013213,1.230614,1.123545,1.490973,1.195506,1.044264,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-04-06
3824,7,4,2023,0.011175,0.052957,0.067442,0.079475,0.121567,0.138893,0.159231,0.174318,4.949811,1.102817,0.991324,1.312173,1.072401,0.885718,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,526,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-04-07
3825,10,4,2023,0.038481,0.043592,0.050259,0.063571,0.093705,0.105562,0.127166,0.139556,5.029426,1.119826,1.106848,1.200503,1.133627,1.100583,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-04-10
3908,18,7,2023,0.040578,0.059773,0.069077,0.092217,0.136247,0.15784,0.196064,0.223842,2.933362,1.221543,1.296101,1.27214,1.227011,1.338729,43,40,41,0,0,43,0,0,0,0,0,0,0,0,40,0,0,40,0,0,43,43,41,0,0,0,0,0,0,0,41,40,40,41,43,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-18
3909,19,7,2023,0.051433,0.070154,0.078599,0.100003,0.141096,0.160765,0.194297,0.220062,2.865708,1.071235,1.162149,1.118513,1.071146,1.232826,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-19
3910,20,7,2023,0.055387,0.075187,0.08431,0.105313,0.148957,0.16869,0.204828,0.229081,2.981629,1.037629,1.147061,1.105912,1.036309,1.196347,56,56,56,0,0,56,0,0,0,0,0,0,0,0,56,0,0,56,0,0,56,56,56,0,0,0,0,0,0,0,56,56,56,56,56,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-20
3911,21,7,2023,0.06426,0.086604,0.085935,0.098865,0.124245,0.135397,0.159335,0.172781,2.112203,0.70173,0.884184,0.771025,0.695954,0.930857,49,36,48,0,0,49,0,0,0,0,0,0,0,0,47,0,0,47,0,0,49,49,48,0,0,0,0,0,0,0,48,47,47,48,49,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-21
3912,22,7,2023,0.036583,0.04858,0.053137,0.061584,0.076737,0.081662,0.094122,0.099132,1.827871,0.639966,0.733611,0.659665,0.661784,0.755691,67,58,67,0,0,67,0,0,0,0,0,0,0,0,67,0,0,67,0,0,67,67,67,0,0,0,0,0,0,0,67,67,67,67,67,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-22
3913,23,7,2023,0.026146,0.03875,0.043088,0.052497,0.070514,0.076553,0.093405,0.101061,1.941652,0.849684,0.984055,0.876821,0.881295,1.053024,70,59,69,0,0,70,0,0,0,0,0,0,0,0,69,0,0,69,0,0,70,70,69,0,0,0,0,0,0,0,69,69,69,69,70,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-23
3914,24,7,2023,0.033442,0.046322,0.050673,0.059243,0.077532,0.084496,0.102266,0.109921,1.973774,0.768737,0.982833,0.83433,0.773731,1.017385,61,55,60,0,0,61,0,0,0,0,0,0,0,0,60,0,0,60,0,0,61,61,60,0,0,0,0,0,0,0,60,60,60,60,61,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-24
3915,25,7,2023,0.028687,0.040553,0.044764,0.052217,0.067408,0.071491,0.084881,0.089641,2.11199,0.70194,0.808257,0.744446,0.735744,0.852741,71,66,70,0,0,71,0,0,0,0,0,0,0,0,69,0,0,69,0,0,71,71,70,0,0,0,0,0,0,0,70,69,69,70,71,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-25
3916,26,7,2023,0.034116,0.046096,0.050818,0.058157,0.074198,0.078516,0.095292,0.100447,2.335607,0.667478,0.899249,0.725328,0.690772,0.961087,68,67,67,0,0,68,0,0,0,0,0,0,0,0,67,0,0,67,0,0,68,68,67,0,0,0,0,0,0,0,67,67,67,67,68,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-26
3917,27,7,2023,0.051549,0.070496,0.078954,0.095722,0.132593,0.147897,0.181986,0.19885,2.577731,0.94228,1.145251,1.020849,0.94284,1.155462,36,32,35,0,0,36,0,0,0,0,0,0,0,0,35,0,0,35,0,0,36,36,35,0,0,0,0,0,0,0,35,35,35,35,36,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-27
3918,28,7,2023,0.076264,0.093047,0.098577,0.115105,0.151799,0.167792,0.201281,0.221365,2.626153,0.819948,1.027459,0.901932,0.809944,1.093676,31,29,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-28
3919,29,7,2023,0.053724,0.072212,0.080357,0.100778,0.139945,0.156048,0.186678,0.207699,3.135293,0.990676,1.038583,1.036182,1.005052,1.111005,54,52,53,0,0,54,0,0,0,0,0,0,0,0,52,0,0,52,0,0,54,54,53,0,0,0,0,0,0,0,53,52,52,53,54,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-29
3920,30,7,2023,0.058715,0.077905,0.086489,0.105402,0.145659,0.162548,0.19475,0.216096,2.756443,0.933986,1.075891,1.002107,0.938159,1.12961,68,63,66,0,0,68,0,0,0,0,0,0,0,0,65,0,0,65,0,0,68,68,66,0,0,0,0,0,0,0,66,65,65,66,68,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-30
3921,31,7,2023,0.047038,0.063616,0.071501,0.086918,0.119742,0.132803,0.163508,0.180931,2.364795,0.92712,1.136122,0.995068,0.934564,1.232207,69,69,69,0,0,69,0,0,0,0,0,0,0,0,69,0,0,69,0,0,68,68,69,0,0,0,0,0,0,0,69,69,69,69,68,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-07-31
3922,1,8,2023,0.057502,0.076254,0.083509,0.100759,0.135104,0.149658,0.182094,0.199021,2.126397,0.878642,1.077139,0.941388,0.880087,1.111175,45,39,44,0,0,45,0,0,0,0,0,0,0,0,44,0,0,44,0,0,45,45,44,0,0,0,0,0,0,0,44,44,44,44,45,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-01
3923,2,8,2023,0.060057,0.079115,0.088575,0.106597,0.145903,0.163029,0.199685,0.219524,2.171621,0.912773,1.128961,0.994951,0.906446,1.175655,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,41,41,42,0,0,0,0,0,0,0,42,42,42,42,41,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-02
3924,3,8,2023,0.057736,0.077521,0.087332,0.107783,0.149525,0.16838,0.205043,0.226456,2.088635,0.95331,1.102739,1.015687,0.952707,1.12901,54,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54,54,54,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-03
3925,4,8,2023,0.068325,0.091183,0.101242,0.123176,0.167668,0.187933,0.228833,0.251857,2.105181,0.894194,1.082155,0.95624,0.892991,1.087638,38,34,36,0,0,38,0,0,0,0,0,0,0,0,36,0,0,36,0,0,38,38,36,0,0,0,0,0,0,0,36,36,36,36,38,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-04
3926,5,8,2023,0.064449,0.086296,0.097248,0.119023,0.166836,0.188334,0.230338,0.254575,2.396413,0.990882,1.1878,1.069262,0.984857,1.192823,57,55,55,0,0,57,0,0,0,0,0,0,0,0,55,0,0,55,0,0,57,57,55,0,0,0,0,0,0,0,55,55,55,55,57,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-05
3927,6,8,2023,0.060617,0.098573,0.116729,0.164768,0.26326,0.313428,0.391118,0.440002,2.483997,1.432148,1.385642,1.470584,1.442947,1.305615,52,47,52,0,0,52,0,0,0,0,0,0,0,0,52,0,0,52,0,0,52,51,52,0,0,0,0,0,0,0,52,52,52,52,52,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-06
3928,7,8,2023,0.059378,0.118148,0.152924,0.243626,0.427872,0.523157,0.654612,0.734901,2.860886,1.81589,1.542991,1.793087,1.858179,1.361345,66,58,66,0,0,66,0,0,0,0,0,0,0,0,66,0,0,66,0,0,64,62,66,0,0,0,0,0,0,0,66,66,66,66,64,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-07
3929,8,8,2023,0.059073,0.093977,0.114478,0.162878,0.265976,0.319299,0.403428,0.459435,3.048892,1.520331,1.511258,1.576779,1.525961,1.442879,65,65,65,0,0,65,0,0,0,0,0,0,0,0,65,0,0,65,0,0,65,64,65,0,0,0,0,0,0,0,65,65,65,65,65,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-08
3930,9,8,2023,0.071091,0.100517,0.117671,0.153547,0.233475,0.274789,0.347682,0.393459,2.830945,1.258652,1.434646,1.355904,1.241858,1.407429,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-09
3931,10,8,2023,0.052119,0.079643,0.096874,0.130827,0.205157,0.242755,0.309765,0.346158,2.120638,1.368165,1.492779,1.449163,1.363202,1.401929,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-10
3932,11,8,2023,0.048909,0.071349,0.084821,0.111251,0.1699,0.197765,0.252323,0.283549,2.824813,1.256275,1.425487,1.340858,1.254848,1.413976,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,39,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-11
3933,14,8,2023,0.072092,0.096019,0.105144,0.131279,0.183085,0.205812,0.241056,0.269567,3.030986,1.003596,0.99563,1.057721,1.007911,1.055258,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-14
3934,15,8,2023,0.070272,0.091412,0.101257,0.125131,0.171874,0.19508,0.234733,0.258679,3.38154,0.980779,1.083029,1.044577,0.981896,1.112907,10,10,10,0,0,10,0,0,0,0,0,0,0,0,9,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-15
3935,16,8,2023,0.049942,0.074549,0.080347,0.100972,0.145238,0.166278,0.207643,0.233407,2.391004,1.062807,1.247866,1.138144,1.05775,1.289621,37,30,37,0,0,37,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37,37,37,0,0,0,0,0,0,0,37,37,37,37,37,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-16
3936,17,8,2023,0.059008,0.08358,0.097323,0.128154,0.196399,0.232539,0.297273,0.343537,2.542856,1.210267,1.384949,1.295891,1.198553,1.393745,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,26,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-17
3937,18,8,2023,0.06098,0.099723,0.122858,0.181897,0.30442,0.367945,0.46351,0.52457,2.621414,1.606136,1.511849,1.632927,1.624512,1.39357,29,27,29,0,0,29,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-18
3938,19,8,2023,0.047563,0.101193,0.133351,0.21387,0.361493,0.43213,0.526423,0.585853,3.081239,1.735554,1.350795,1.653578,1.802503,1.188354,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-19
3939,20,8,2023,0.083167,0.16245,0.214509,0.343439,0.583833,0.702142,0.858803,0.957394,3.264907,1.75088,1.391435,1.685492,1.809602,1.213215,53,53,53,0,0,54,0,0,0,0,0,0,0,0,53,0,0,53,0,0,51,48,53,0,0,0,0,0,0,0,53,53,53,53,51,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-20
3940,21,8,2023,0.10446,0.178237,0.22877,0.352876,0.595555,0.718634,0.886889,0.994222,3.132555,1.697504,1.438494,1.672804,1.737319,1.275104,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,38,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-21
3941,22,8,2023,0.142185,0.171087,0.189381,0.236079,0.335839,0.386548,0.467558,0.51446,2.533933,1.066399,1.199162,1.155176,1.047182,1.140969,40,37,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,39,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-22
3942,23,8,2023,0.102979,0.14043,0.164871,0.220614,0.344476,0.407678,0.502338,0.562848,2.852916,1.343864,1.402104,1.420381,1.336571,1.302676,29,28,28,0,0,29,0,0,0,0,0,0,0,0,28,0,0,28,0,0,29,29,28,0,0,0,0,0,0,0,28,28,28,28,29,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-23
3943,24,8,2023,0.118007,0.188376,0.235261,0.352851,0.593253,0.716579,0.87653,0.981981,3.407655,1.65123,1.447117,1.656216,1.677507,1.284106,30,28,29,0,0,30,0,0,0,0,0,0,0,0,29,0,0,29,0,0,28,26,29,0,0,0,0,0,0,0,29,29,29,29,28,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-24
3944,25,8,2023,0.170835,0.321305,0.42186,0.674424,1.115451,1.330935,1.617493,1.779809,4.205969,1.706174,1.320697,1.632861,1.767687,1.053186,11,8,8,0,0,11,0,0,0,0,0,0,0,0,8,0,0,8,0,0,11,11,8,0,0,0,0,0,0,0,8,8,8,8,11,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-25
3945,26,8,2023,0.146004,0.233505,0.290092,0.430337,0.690069,0.816405,0.981946,1.088037,4.189444,1.531662,1.274056,1.505259,1.569915,1.130235,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-26
3946,28,8,2023,0.068946,0.135938,0.176595,0.272357,0.44639,0.527503,0.633088,0.69655,3.928449,1.61785,1.278679,1.557494,1.675872,1.13406,51,50,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,50,48,51,0,0,0,0,0,0,0,51,51,51,51,50,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-28
3947,29,8,2023,0.058827,0.109905,0.141432,0.214315,0.354622,0.421694,0.517165,0.575742,3.720756,1.614053,1.358497,1.588007,1.659295,1.225231,58,58,58,0,0,58,0,0,0,0,0,0,0,0,58,0,0,58,0,0,58,56,58,0,0,0,0,0,0,0,58,58,58,58,58,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-29
3948,30,8,2023,0.074341,0.141651,0.184704,0.280719,0.453078,0.53321,0.640927,0.703296,4.121307,1.576407,1.241298,1.524044,1.630476,1.087712,36,32,36,0,0,36,0,0,0,0,0,0,0,0,35,0,0,35,0,0,36,33,36,0,0,0,0,0,0,0,36,35,35,36,36,0,lev15,663,CUIABA-MIRANDA,-15.73091,-56.07086,210,2023-08-30
